date,X000001,X000166,X000686,X000712,X000728,X000750,X000776,X000783,X002142,X002500,X002673,X002736,X600000,X600015,X600016,X600030,X600036,X600061,X600109,X600369,X600837,X600958,X600999,X601009,X601099,X601166,X601169,X601198,X601211,X601288,X601318,X601328,X601336,X601377,X601398,X601555,X601601,X601628,X601688,X601788,X601818,X601901,X601939,X601988,X601998
2021/4/2,21.5,4.64,8.62,15.32,7.73,4.48,15.81,7.14,38.95,7.05,8.83,11.89,10.76,6.39,4.99,24.13,50.95,12.71,13.15,4.68,11.05,8.78,19.76,9.86,3.23,23.38,4.78,11.08,16.34,3.35,78.88,4.85,48.6,8.52,5.42,9.63,38.05,32.27,16.96,16.16,4.02,8.64,7.16,3.31,5.34
2021/4/6,21.68,4.63,8.61,15.17,7.73,4.47,15.82,7.15,38.95,7.05,8.85,11.69,10.7,6.37,4.97,24.15,50.99,12.83,12.99,4.67,11.09,8.81,19.99,9.86,3.23,23.7,4.76,11.11,16.46,3.34,79.03,4.87,48.71,8.48,5.42,9.56,37.53,32.24,16.96,16.14,4.02,8.5,7.23,3.3,5.36
2021/4/7,21.64,4.65,8.61,15.59,7.76,4.52,15.77,7.18,39.28,7.08,8.89,11.63,10.65,6.38,4.93,24.05,50.43,12.99,12.95,4.74,11.1,8.86,19.71,9.98,3.43,23.3,4.77,11.2,16.49,3.35,78.45,4.93,48.02,8.51,5.45,9.5,35.72,31.77,16.92,16.16,4,8.56,7.24,3.31,5.38
2021/4/8,21.56,4.66,8.65,15.58,7.79,4.59,15.79,7.19,39,7.11,8.95,11.64,10.66,6.34,4.94,23.99,50.5,12.91,12.94,4.78,11.09,8.87,19.68,9.87,3.7,23.28,4.76,11.22,16.43,3.34,78.63,4.93,48.13,8.71,5.44,9.35,36.33,31.99,16.87,16.35,3.99,8.62,7.25,3.3,5.34
2021/4/9,21.3,4.64,8.61,15.49,7.76,4.51,15.71,7.24,38.8,7.05,8.87,11.31,10.59,6.34,4.94,23.6,50.25,12.82,12.76,4.74,11.07,8.81,19.55,9.77,3.58,23.24,4.76,11.09,16.32,3.36,77.16,4.91,47.24,8.66,5.42,9.29,35.56,31.25,16.79,16.05,3.96,8.76,7.18,3.31,5.38
2021/4/12,20.7,4.61,8.5,15.03,7.66,4.46,15.31,7.11,38.28,6.93,8.65,11.29,10.73,6.36,4.95,23.3,50.46,12.54,12.37,4.7,10.94,8.76,18.67,9.65,3.7,22.82,4.77,10.8,16.17,3.4,77.16,4.94,46.65,8.53,5.48,9.06,34.85,31.15,16.64,15.41,3.96,8.57,7.28,3.33,5.38
2021/4/13,20.78,4.57,8.35,15.13,7.63,4.46,14.95,7.07,38,6.9,8.55,11.17,10.76,6.29,4.96,23.37,50.32,12.64,12.45,4.67,10.82,8.79,18.47,9.48,3.58,22.58,4.75,10.87,16.06,3.39,76.56,4.9,46.72,8.51,5.51,8.93,34.58,30.67,16.61,16.02,3.97,8.75,7.34,3.32,5.37
2021/4/14,20.67,4.58,8.39,15.21,7.66,4.48,15.03,7.09,38.11,6.92,8.56,11.17,10.59,6.27,4.94,23.58,49.7,12.79,12.69,4.66,10.93,8.81,18.57,9.33,3.57,21.69,4.74,10.9,16.11,3.35,77.15,4.86,46.6,8.59,5.45,8.93,34.75,30.65,16.77,15.97,3.92,8.8,7.24,3.32,5.33
2021/4/15,20.36,4.55,8.33,14.89,7.64,4.4,14.79,7.22,38.11,6.9,8.5,11.06,10.43,6.25,4.92,23.38,49.44,12.64,12.47,4.62,10.79,8.75,18.23,9.23,3.46,20.85,4.73,10.78,15.93,3.35,75.81,4.86,45.51,8.57,5.45,8.8,34.06,29.95,16.7,15.71,3.89,8.65,7.26,3.3,5.34
2021/4/16,20.26,4.57,8.42,15.4,7.67,4.44,14.96,7.25,37.76,6.99,8.57,11.09,10.54,6.28,4.94,23.67,49.74,12.89,12.64,4.66,10.88,8.82,18.48,9.25,3.45,20.89,4.74,10.97,16.01,3.35,75.7,4.89,46.82,8.68,5.43,8.8,34.74,30.63,16.79,15.75,3.91,8.68,7.26,3.32,5.4
2021/4/19,21.15,4.63,8.55,15.59,7.78,4.51,15.24,7.39,39.08,7.07,8.75,11.24,10.58,6.31,4.95,24.02,51.77,13.2,12.93,4.72,11.1,8.93,19.11,9.24,3.58,21.03,4.75,11.17,16.25,3.35,76.18,4.9,47.41,9.15,5.44,8.99,34.76,31.02,17.06,16.18,3.94,9.12,7.27,3.32,5.38
2021/4/20,21.69,4.6,8.48,15.34,7.76,4.45,15.03,7.29,39.27,6.96,8.68,11.12,10.5,6.28,4.94,23.77,51.99,13,12.77,4.67,10.98,8.82,19,9.47,3.48,21.33,4.74,11.06,16.14,3.33,76,4.92,47,9.08,5.39,8.86,34.23,30.59,16.94,15.97,3.92,9.07,7.17,3.31,5.38
2021/4/21,23.01,4.57,8.47,15.4,7.76,4.45,14.94,7.25,41.06,6.91,8.65,11.06,10.58,6.28,4.93,23.6,52.89,12.93,12.67,4.64,10.9,8.8,18.93,9.77,3.43,22,4.74,10.93,16.08,3.33,75.62,4.92,47.3,9.08,5.37,8.82,33.81,30.78,16.83,15.91,3.91,9.22,7.15,3.31,5.39
2021/4/22,22.98,4.58,8.46,15.44,7.77,4.44,14.92,7.31,40.21,6.9,8.65,11.06,10.43,6.25,4.87,23.48,52.61,12.96,12.76,4.64,10.91,8.8,18.88,9.57,3.44,21.61,4.74,11.01,16.05,3.3,74.37,4.89,47.26,9.13,5.33,8.76,33.8,31.33,16.8,15.96,3.88,9.66,7.12,3.29,5.33
2021/4/23,23.29,4.56,8.36,15.2,7.75,4.43,14.9,7.31,40.71,6.86,8.56,10.81,10.43,6.24,4.86,23.4,53.3,12.97,12.71,4.6,10.84,8.75,18.87,9.55,3.46,21.87,4.73,10.84,15.98,3.26,74.26,4.93,47.15,9.16,5.29,8.66,33.59,32.11,16.71,15.85,3.89,9.41,7.08,3.27,5.31
2021/4/26,22.94,4.52,8.2,14.72,7.65,4.38,14.61,7.19,41.71,6.67,8.39,10.66,10.3,6.19,4.82,23.05,52.07,12.74,12.27,4.53,10.74,8.55,18.36,9.49,3.49,21.55,4.72,10.58,15.71,3.24,72.89,4.87,45.78,8.81,5.27,8.53,32.62,31.03,16.41,15.4,3.85,9.51,7.03,3.25,5.24
2021/4/27,22.94,4.51,8.12,14.71,7.68,4.36,14.67,7.25,41.27,6.68,8.41,10.54,10.27,6.18,4.74,22.75,52.07,12.79,12.33,4.54,10.69,8.56,18.32,9.68,3.7,21.74,4.72,10.65,15.58,3.23,73.27,4.86,46.36,8.83,5.24,8.63,33.3,32.32,15.96,15.39,3.82,9.32,6.98,3.25,5.26
2021/4/28,23.35,4.47,8.1,14.49,7.62,4.23,14.67,7.26,42.15,6.69,8.41,10.46,10.25,6.17,4.68,22.88,51.76,12.92,12.33,4.5,10.64,8.61,18.54,9.63,3.66,21.5,4.73,10.5,15.64,3.22,72.81,4.84,47.37,8.82,5.2,8.59,33.54,32.86,15.52,15.19,3.82,9.45,6.94,3.25,5.22
2021/4/29,23.59,4.56,8.28,14.57,7.77,4.26,15.01,7.38,42.24,6.76,8.51,10.72,10.54,6.25,4.75,23.79,53.28,13.25,12.41,4.56,11.07,8.83,18.91,9.91,3.64,22.21,4.76,10.51,17.03,3.23,73.82,4.9,48.35,9.27,5.22,8.69,33.78,33.62,16.03,15.51,3.84,9.57,6.95,3.28,5.28
2021/4/30,23.29,4.52,8.22,14.72,7.68,4.21,14.85,7.24,42.23,6.69,8.43,10.5,10.05,6.24,4.7,23.85,52.7,12.95,12.09,4.5,11.07,8.81,18.72,9.17,3.71,21.74,4.76,10.31,16.56,3.2,72.5,4.81,48.61,9.09,5.13,7.92,32.89,33.07,15.92,14.99,3.78,9.21,6.73,3.25,5.18
2021/5/6,23.5,4.53,8.17,14.72,7.69,4.22,14.79,7.16,42.43,6.69,8.41,10.48,10.1,6.26,4.7,24,53.67,12.66,11.64,4.5,11.1,8.78,18.43,9.25,3.53,22.26,4.8,10.35,16.65,3.21,70.53,4.84,48.18,9.09,5.12,7.85,32.97,32.73,15.85,14.54,3.77,9.45,6.73,3.26,5.2
2021/5/7,24.05,4.51,8.19,14.94,7.61,4.2,14.77,7.12,42.87,6.7,8.22,10.48,10.03,6.28,4.68,23.44,54.18,12.64,11.53,4.54,11.08,8.76,18.21,9.43,3.26,22.65,4.84,10.36,16.58,3.25,70.1,4.93,47.76,9,5.22,7.85,32.27,32.61,15.84,14.45,3.79,8.96,6.87,3.28,5.31
2021/5/10,23.86,4.53,8.09,13.95,7.59,4.17,14.63,7.11,42.39,6.66,8.17,10.73,9.95,6.25,4.61,23.77,53.9,12.72,11.36,4.55,10.99,8.67,18,9.4,3.36,22,4.86,10.25,16.49,3.24,70.03,4.94,48.29,8.11,5.25,7.88,32.7,32.24,15.79,14.24,3.76,8.91,6.94,3.26,5.29
2021/5/11,23.53,4.6,8.18,14.15,7.67,4.19,14.76,7.18,42.28,6.76,8.25,10.76,10.05,6.29,4.62,23.87,53.84,12.73,11.58,4.58,11.17,8.84,18.12,9.44,3.34,22.35,4.88,10.44,16.64,3.26,70.28,4.95,48.7,8.1,5.23,8.01,32.46,32.99,15.93,14.64,3.79,8.86,6.91,3.27,5.32
2021/5/12,23.55,4.62,8.18,14.06,7.68,4.19,14.76,7.17,42.79,6.76,8.29,10.73,10.12,6.35,4.64,23.94,53.69,12.63,11.57,4.57,11.14,8.83,18.13,9.73,3.29,22.54,4.95,10.47,16.62,3.27,69.93,4.94,47.94,8.05,5.26,8.01,32.42,32.84,15.93,14.64,3.85,8.77,6.99,3.28,5.34
2021/5/13,23.07,4.62,8.14,14.06,7.62,4.18,14.69,7.13,42.72,6.71,8.24,10.56,10.09,6.36,4.63,23.63,53.2,12.58,11.45,4.54,11.11,8.85,17.94,9.77,3.27,22.58,4.92,10.36,16.57,3.27,69.14,4.93,47.5,8.02,5.24,7.94,32.16,32.52,15.84,14.57,3.85,8.79,6.95,3.28,5.29
2021/5/14,23.32,4.82,8.56,14.95,8.01,4.39,15.38,7.54,42.47,7.04,8.64,11.15,10.19,6.39,4.68,25.44,54.98,13.6,12.38,4.76,11.63,9.27,19.5,9.86,3.46,22.97,4.95,10.85,17.52,3.29,71.18,4.95,50.91,8.58,5.28,8.37,33.92,35.45,16.59,16.03,3.88,9.41,6.98,3.29,5.32
2021/5/17,23.6,4.67,8.45,14.67,7.86,4.32,15.06,7.37,43.23,6.89,8.49,10.9,10.21,6.44,4.69,24.89,55.65,13.21,12.15,4.71,11.32,9.02,19.09,9.85,3.35,22.81,4.91,10.66,16.95,3.27,70.37,4.94,49.95,8.58,5.27,8.22,33.81,34.57,16.28,16.3,3.87,9.06,6.99,3.28,5.32
2021/5/18,23.9,4.66,8.48,14.9,7.94,4.36,15.07,7.41,43.24,6.93,8.52,10.93,10.22,6.41,4.68,24.77,55.95,13.24,12.22,4.76,11.36,9.03,19.22,9.79,3.52,22.57,4.91,10.77,16.94,3.25,70.9,4.95,51.67,8.5,5.26,8.27,34.2,34.96,16.31,15.97,3.84,9.08,6.97,3.28,5.31
2021/5/19,23.6,4.62,8.43,14.88,7.89,4.33,14.94,7.35,42.05,6.86,8.47,10.84,10.12,6.42,4.69,24.78,54.8,13.2,12.24,4.71,11.23,8.94,19.16,9.81,3.53,21.56,4.86,10.7,16.81,3.24,69.97,4.91,50.98,8.29,5.21,8.25,33.76,34.43,16.16,15.92,3.84,8.91,6.93,3.27,5.26
2021/5/20,23.82,4.66,8.56,15.2,7.92,4.29,15.11,7.41,42.9,6.92,8.56,10.94,10.16,6.44,4.69,25.06,55.47,13.3,12.62,4.77,11.29,9.04,19.26,10.11,3.64,21.61,4.9,10.81,16.9,3.25,70.72,4.91,51.09,8.37,5.23,8.41,34.45,35.21,16.27,16,3.86,9.13,6.94,3.28,5.26
2021/5/21,23.49,4.62,8.46,14.88,7.8,4.2,14.98,7.35,42.3,6.87,8.48,10.83,10.09,6.44,4.68,24.61,54.11,13.09,12.25,4.7,11.23,8.91,18.95,9.85,3.54,21.41,4.89,10.66,16.82,3.24,70.05,4.87,49.96,8.29,5.17,8.28,33.63,34.41,16.14,15.54,3.82,8.93,6.87,3.28,5.26
2021/5/24,23.48,4.68,8.6,14.99,7.89,4.26,15.16,7.54,41.8,6.94,8.57,10.99,10.09,6.43,4.68,25.23,54.08,13.29,12.59,4.75,11.38,9.05,19.49,9.82,3.61,21.65,4.88,10.84,17.19,3.24,69.94,4.87,50.22,8.46,5.19,8.38,33.73,34.83,16.33,16.13,3.8,8.98,6.85,3.29,5.22
2021/5/25,24.6,4.79,8.85,15.41,8.12,4.4,15.56,7.78,44.05,7.11,8.8,11.28,10.32,6.49,4.74,26.23,57.55,13.63,13.12,4.86,11.68,9.35,20.55,10.22,3.74,23.14,4.93,11.13,17.55,3.27,72.46,4.92,52.1,9.29,5.26,8.61,35.45,36.26,16.81,17.06,3.89,9.24,7,3.32,5.28
2021/5/26,25.01,4.77,8.84,15.75,8.06,4.42,15.58,7.73,43.55,7.07,8.77,11.19,10.35,6.46,4.73,25.88,58.5,13.59,13.02,4.84,11.64,9.51,20.34,10.36,3.76,23.48,4.93,11.04,17.4,3.28,72.38,4.94,51.79,10.22,5.26,8.58,35.45,36.59,16.78,16.78,3.87,9.54,7.02,3.32,5.3
2021/5/27,24.79,4.79,8.85,15.7,8.07,4.42,15.54,7.8,43.02,7.1,8.85,11.33,10.29,6.43,4.74,25.92,57.95,13.69,13.02,4.86,11.6,9.52,20.22,10.4,3.74,23.02,4.94,11.51,17.29,3.27,72.9,4.91,51.44,10.2,5.26,8.67,35.12,36.45,16.83,16.63,3.87,9.37,6.97,3.31,5.29
2021/5/28,24.5,4.8,8.98,15.95,8.14,4.52,16.16,7.88,42.65,7.15,8.9,11.39,10.35,6.43,4.72,26.18,58.5,13.94,13.2,4.95,11.75,10.25,20.47,10.28,3.78,23.27,4.92,11.42,17.6,3.28,72.97,4.93,51.78,11.05,5.27,8.88,35.05,36.7,17.12,16.86,3.86,10.31,7.02,3.34,5.28
2021/5/31,24.2,4.79,8.89,15.68,8.08,4.44,16,7.77,42.3,7.07,8.82,11.2,10.27,6.43,4.72,26.11,58.19,13.89,13.44,4.9,11.7,10.62,20.6,10.5,3.67,23.11,4.91,11.4,17.9,3.26,71.8,4.9,50.96,11.09,5.21,8.77,34.4,36.4,17.17,16.8,3.83,10.15,6.93,3.33,5.26
2021/6/1,23.92,4.74,8.78,17.25,7.98,4.38,15.9,7.66,42.5,7.01,8.7,11.05,10.19,6.38,4.69,25.77,57.36,13.69,13.06,4.83,11.71,10.23,20.11,10.45,3.61,22.6,4.9,11.24,17.54,3.25,71.13,4.87,50.51,10.37,5.18,8.61,33.29,35.24,16.87,16.63,3.81,10,6.86,3.34,5.24
2021/6/2,23.89,4.7,8.73,16.4,7.89,4.32,15.55,7.56,42.25,6.96,8.6,10.94,10.22,6.39,4.69,25.2,57.58,13.42,12.78,4.79,11.54,9.96,19.91,10.51,3.53,22.36,4.91,11.1,17.35,3.29,70.87,4.88,49.48,10.09,5.19,8.46,33.52,35.41,16.6,16.28,3.8,9.69,6.83,3.36,5.23
2021/6/3,23.77,4.66,8.66,16.86,7.88,4.3,15.52,7.53,41.98,6.94,8.54,10.86,10.23,6.36,4.68,25.18,56.28,13.45,13.02,4.77,11.59,9.9,19.81,10.48,3.51,22.1,4.9,11.05,17.29,3.29,70.68,4.89,49.18,9.93,5.15,8.46,33.29,35.05,16.52,16.06,3.79,9.6,6.77,3.35,5.22
2021/6/4,24.54,4.73,8.74,16.92,7.95,4.38,15.58,7.62,42.86,7.01,8.6,11.04,10.23,6.36,4.69,25.54,57.53,13.55,13.13,5.25,11.65,9.94,19.95,10.36,3.52,22.39,4.93,11.18,17.4,3.32,70.85,4.91,49.73,9.77,5.17,8.55,33.89,35.78,16.61,16.35,3.8,9.62,6.81,3.16,5.24
2021/6/7,24.3,4.7,8.72,16.67,7.97,4.35,15.75,7.59,42.6,7,8.57,11.01,10.23,6.37,4.68,26.06,57,13.87,13.03,5.03,11.69,9.78,20.09,10.22,3.5,22.28,4.93,11.21,17.49,3.32,70.28,4.9,49.44,9.8,5.17,8.55,33.97,35.4,16.63,17.43,3.85,9.73,6.78,3.14,5.28
2021/6/8,24.53,4.71,8.72,16.37,7.95,4.38,15.8,7.61,41.56,7.03,8.55,11.02,10.31,6.36,4.69,25.92,56.7,13.81,13.19,5.29,11.69,9.83,20.1,10.07,3.53,22.16,4.93,11.22,17.48,3.35,70.41,4.91,49.31,10.03,5.2,8.57,34.3,35.56,16.64,19.17,3.87,9.77,6.81,3.13,5.3
2021/6/9,24.65,4.7,8.68,16.97,7.87,4.38,15.64,7.49,41.56,6.98,8.44,10.94,10.21,6.35,4.67,25.73,56.47,14.03,13.01,5.14,11.75,9.71,19.95,10.13,3.49,21.96,4.94,11.04,17.33,3.35,70.3,4.89,49.67,9.85,5.19,8.5,34.27,35.56,16.31,17.85,3.83,9.63,6.79,3.13,5.26
2021/6/10,24.2,4.69,8.69,16.8,7.95,4.37,15.61,7.5,41.11,6.96,8.4,10.98,10.23,6.32,4.67,25.66,56.35,14.02,12.95,5.1,11.9,9.72,19.86,10.47,3.49,22.03,4.92,11.14,17.32,3.32,70.01,4.88,48.9,9.83,5.2,8.46,33.2,34.64,16.19,17.65,3.82,9.63,6.79,3.1,5.26
2021/6/11,23.37,4.65,8.52,16.27,7.86,4.29,15.36,7.36,40.31,6.78,8.29,10.84,10.17,6.31,4.67,24.94,56.33,13.57,12.52,5.11,11.92,9.51,19.25,10.19,3.4,21.56,4.96,10.88,16.8,3.32,69.4,4.88,47.87,9.65,5.19,8.24,32.51,33.3,16.03,17.23,3.83,9.57,6.76,3.08,5.24
2021/6/15,23.22,4.58,8.43,15.91,7.81,4.21,15.03,7.23,40.24,6.69,8.21,10.62,10.03,6.22,4.61,24.58,54.8,13.3,12.29,4.9,11.7,9.4,18.97,10.02,3.37,20.92,4.89,10.67,16.8,3.28,67.07,4.83,47.32,9.42,5.16,8.11,31.62,33.27,15.75,16.82,3.79,9.37,6.7,3.07,5.19
2021/6/16,23.26,4.61,8.46,16.18,7.81,4.24,15.05,7.25,40.55,6.74,8.24,10.64,10.05,6.23,4.64,24.65,55.6,13.38,12.3,4.88,11.71,9.36,18.88,10.32,3.38,20.89,4.9,10.72,16.82,3.27,67,4.84,47.27,9.47,5.17,8.14,31.75,33.7,15.78,16.66,3.8,9.54,6.72,3.09,5.19
2021/6/17,23.1,4.62,8.46,16.17,7.8,4.22,15.03,7.24,40.1,6.77,8.26,10.47,10.04,6.23,4.62,24.54,55.12,13.2,12.33,4.87,11.58,9.49,18.91,10.47,3.36,20.8,4.89,10.77,16.78,3.08,66.25,4.83,46.71,9.57,5.18,8.16,30.75,33.57,15.71,16.76,3.8,9.81,6.72,3.08,5.16
2021/6/18,22.65,4.63,8.49,16.38,7.84,4.25,15.1,7.28,39.46,6.82,8.32,10.54,10.1,6.2,4.64,24.65,54.69,8.7,12.42,4.89,11.54,9.7,18.86,10.28,3.43,20.16,4.87,10.86,16.82,3.05,65.1,4.84,46.72,9.66,5.18,8.2,30.48,33.42,15.84,17.18,3.81,9.86,6.68,3.06,5.13
2021/6/21,22.16,4.62,8.5,16.16,7.85,4.23,15.03,7.25,39.07,6.82,8.29,10.59,10.04,6.2,4.64,24.5,53.69,8.44,12.33,4.84,11.62,9.62,18.9,10.1,3.4,19.89,4.87,10.81,16.88,3.03,64.16,4.83,45.96,9.43,5.15,8.37,29.96,33.78,15.85,17.02,3.79,9.44,6.65,3.07,5.11
2021/6/22,22.97,4.63,8.5,16.1,7.82,4.22,15.08,7.27,39.99,6.77,8.26,10.57,10,6.21,4.64,24.66,55.46,8.33,12.34,4.85,11.53,9.64,18.86,10.41,3.4,20.02,4.89,10.72,16.83,3.04,64.73,4.85,46.8,9.46,5.16,8.35,30.45,33.96,15.84,17.07,3.79,9.27,6.67,3.07,5.12
2021/6/23,23.14,4.64,8.53,16.03,7.82,4.22,15.13,7.27,39.02,6.78,8.27,10.57,9.99,6.23,4.63,24.76,54.82,8.35,12.23,4.82,11.59,9.63,18.91,10.25,3.4,20.22,4.87,10.75,16.92,3.04,65.82,4.86,46.84,9.71,5.14,8.36,30.66,33.74,15.78,16.89,3.78,9.33,6.62,3.07,5.11
2021/6/24,23.08,4.67,8.51,16.1,7.85,4.24,15.19,7.27,39.6,6.78,8.34,10.59,10.02,6.24,4.44,25,55,8.46,12.34,4.84,11.64,9.77,18.9,10.21,3.42,20.44,4.89,10.79,16.97,3.06,65.96,4.88,46.33,9.75,5.2,8.39,30.72,34,15.81,16.98,3.79,9.32,6.67,3.07,5.12
2021/6/25,23.36,4.75,8.68,17.71,8.02,4.31,15.36,7.38,40.15,6.8,8.39,10.77,10.08,6.26,4.46,25.51,56.4,8.68,12.72,4.95,11.83,10.17,19.29,10.8,3.5,20.72,4.92,11.03,17.26,3.07,66.68,4.91,47.13,10.13,5.23,8.54,31.05,34.89,16.05,17.68,3.81,9.49,6.74,3.09,5.15
2021/6/28,22.78,4.71,8.55,17.47,7.95,4.26,15.19,7.32,38.93,6.7,8.27,10.66,10.01,6.23,4.45,25.13,54.7,8.55,12.56,4.85,11.64,10.33,19.07,10.55,3.43,20.23,4.9,10.93,17.2,3.05,65.6,4.89,46.55,9.84,5.18,8.39,30.28,34.49,15.9,17.4,3.79,9.33,6.64,3.08,5.12
2021/6/29,22.34,4.67,8.44,17.06,7.87,4.21,15.06,7.28,38.6,6.68,8.21,10.66,9.98,6.18,4.41,24.8,53.8,8.42,12.48,4.83,11.49,9.93,18.93,10.34,3.38,19.68,4.9,10.79,17.11,3.03,64.38,4.88,45.53,9.7,5.17,8.31,30.07,33.86,15.75,17.62,3.77,9.33,6.59,3.08,5.08
2021/6/30,22.62,4.68,8.45,17.2,7.97,4.24,15.14,7.32,38.97,6.71,8.25,10.75,10,6.19,4.41,24.94,54.19,8.49,12.69,4.87,11.5,9.99,19.02,10.52,3.39,20.55,4.87,10.93,17.14,3.03,64.28,4.9,45.91,9.66,5.17,8.34,28.97,33.89,15.8,17.89,3.78,9.36,6.65,3.08,5.1
2021/7/1,23.2,4.63,8.26,16.42,7.74,4.16,15.03,7.18,39.85,6.6,8.08,11.23,10.03,6.19,4.41,24.67,56,8.25,12.06,4.87,11.7,9.7,18.6,10.97,3.3,21.31,4.89,10.6,17.01,3.04,64.76,4.9,46.08,9.05,5.26,8.16,29.34,33.3,15.88,16.64,3.78,8.95,6.75,3.08,5.15
2021/7/2,21.81,4.55,8.16,15.96,7.65,4.09,14.73,7.08,37.7,6.52,7.99,10.67,9.93,6.18,4.39,23.65,53.05,8.02,11.68,4.74,11.42,9.63,18.28,10.78,3.24,20.79,4.88,10.52,16.64,3.03,62.3,4.9,44.55,8.93,5.25,8.13,28.19,31.99,15.55,15.82,3.76,8.72,6.68,3.08,5.09
2021/7/5,22.06,4.51,8.15,16.12,7.63,4.08,14.79,7.08,37.73,6.55,7.94,10.58,9.92,6.16,4.38,23.53,52.94,8.03,11.65,4.66,11.33,10.04,18.23,10.88,3.26,21.04,4.88,10.66,16.67,3.04,61.91,4.88,45.81,8.95,5.2,8.11,28.32,32.67,15.48,16,3.71,8.75,6.64,3.08,5.1
2021/7/6,22.78,4.52,8.18,16.84,7.67,4.1,14.82,7.11,37.98,6.57,7.96,10.65,9.99,6.21,4.38,23.68,53.54,8.07,11.76,4.68,11.45,9.88,18.38,11,3.28,21.47,4.9,10.47,16.76,3.05,62.9,4.91,46.68,9.06,4.95,8.12,29.13,33.63,15.51,16.29,3.71,8.9,6.69,3.09,5.13
2021/7/7,22.55,4.51,8.17,16.99,7.68,4.09,14.41,7.12,37.86,6.59,7.96,10.58,10.03,6.19,4.37,23.64,53.43,8.02,11.78,4.67,11.49,9.86,18.44,10.84,3.28,21.34,4.89,10.56,16.71,3.03,62.37,4.89,46.01,9.05,4.94,8.12,28.89,33.35,15.51,16.27,3.7,9,6.67,3.08,5.1
2021/7/8,21.51,4.49,8.12,16.95,7.62,4.06,14.3,7.08,35.86,6.52,7.93,10.49,9.94,6.15,4.35,23.6,50.35,7.9,11.76,4.66,11.4,9.45,18.24,10.58,3.24,20.7,4.89,10.5,16.57,3.02,60.78,4.85,44.68,8.92,4.89,8.08,28.13,32.55,15.44,15.97,3.66,9.06,6.57,3.07,5.08
2021/7/9,21.27,4.5,8.15,17.71,7.62,4.07,14.27,7.09,35.1,6.54,8.03,10.54,9.91,5.82,4.34,23.51,49.9,7.98,11.81,4.69,11.43,9.57,18.36,10.26,3.27,20.31,4.85,10.53,16.65,3.03,60.09,4.85,44.66,8.99,4.85,8.08,27.9,32.16,15.44,15.88,3.62,8.94,6.48,3.07,5.05
2021/7/12,21.16,4.5,8.19,17.64,7.68,4.12,14.55,7.16,34.81,6.6,8.04,10.68,9.91,5.78,4.34,23.89,50.4,8.26,11.95,4.75,11.74,10.53,18.58,9.99,3.28,20.51,4.83,10.68,16.86,3.02,59.4,4.82,44.35,9.28,4.77,8.18,27.45,31.77,15.57,16.25,3.62,8.95,6.38,3.06,5.04
2021/7/13,21.12,4.5,8.19,17.31,7.68,4.09,14.62,7.19,35.22,6.59,8.01,10.92,9.96,5.79,4.34,23.72,49.97,8.17,11.96,4.74,11.77,10.78,18.44,10.03,3.27,20.41,4.84,10.75,16.83,3.02,59.7,4.47,44.65,9.13,4.75,8.21,27.91,32.02,15.56,16.12,3.65,8.81,6.39,3.05,5.06
2021/7/14,20.76,4.45,8.1,17.37,7.61,4.07,14.35,7.13,35.07,6.56,7.94,10.88,9.83,5.74,4.25,23.32,48.95,8.09,11.8,4.6,11.54,10.28,18.21,9.84,3.24,19.82,4.81,10.66,16.61,2.99,57.91,4.41,43.6,9.06,4.71,8.14,26.84,31.2,15.39,15.84,3.61,8.76,6.3,3.03,5.02
2021/7/15,21.62,4.46,8.17,17.43,7.64,4.09,14.48,7.17,36.73,6.56,7.93,10.94,9.94,5.79,4.27,23.67,51.05,8.13,11.85,4.62,11.81,10.28,18.39,10.26,3.25,20.8,4.83,10.78,16.81,3,59.98,4.46,45.35,9.21,4.75,8.19,28.37,31.2,15.45,16.14,3.65,9.24,6.06,3.04,5.05
2021/7/16,21.34,4.47,8.18,17.23,7.62,4.09,14.58,7.21,37.05,6.6,7.85,10.95,9.98,5.78,4.24,23.83,51,8.18,11.89,4.62,11.8,10.65,18.35,10.22,3.26,20.45,4.55,10.78,17.02,2.99,59.7,4.45,44.48,9.25,4.74,8.17,28.04,30.97,15.49,16.12,3.65,9.11,6.06,3.05,5.03
2021/7/19,21.21,4.46,8.14,16.99,7.59,4.07,14.6,7.21,37.47,6.53,7.5,11.01,10.01,5.79,4.21,23.8,50.83,8.08,11.65,4.63,11.95,11.1,18.2,10.01,3.23,20.41,4.51,10.67,17.13,3,59.35,4.45,44.74,9.17,4.73,8.14,28.15,31.21,15.44,15.94,3.65,9.08,6.03,3.04,5.03
2021/7/20,20.6,4.45,8.13,17.48,7.58,4.07,14.5,7.08,35.92,6.53,7.55,11.08,9.99,5.75,4.17,23.61,49.91,8.05,11.67,4.61,11.85,11.2,18.13,9.9,3.23,20.03,4.49,10.71,17.05,3,58.46,4.41,44.48,9.09,4.71,8.15,27.61,31,15.4,15.97,3.65,8.92,5.99,3.04,5.03
2021/7/21,20.45,4.49,8.18,17.36,7.62,4.09,14.6,7.09,35.9,6.53,7.59,11.1,9.55,5.75,4.18,23.82,49.7,8.04,11.79,4.64,11.9,10.96,18.16,9.83,3.26,19.73,4.49,10.8,17.16,2.99,58.08,4.41,44.15,9.18,4.69,8.2,27.87,30.94,15.44,16.05,3.43,9.09,5.93,3.04,5.03
